label	data

0	"Mystery  surrounds  new  Yukos  owner  |||    The  fate  of  Russia's  Yuganskneftegas  -  the  oil  firm  sold  to  a  little-known  buyer  on  Sunday  -  is  the  subject  of  frantic  speculation  in  Moscow.  |||    Baikal  Finance  Group  emerged  as  the  auction  winner,  agreeing  to  pay  260.75bn  roubles  (£4.8bn;  $9.4bn).  Russia's  newspapers  claimed  that  Baikal  was  a  front  for  gas  monopoly  Gazprom,  which  had  been  expected  to  win.  The  sale  has  destroyed  Yukos,  once  the  owner  of  Yuganskneftegas,  said  founder  Mikhail  Khodorkovsky.  ""Yuganskneftegas  has  been  sold  in  the  best  traditions  of  the  90s.  The  authorities  have  made  themselves  a  wonderful  Christmas  present  -  Russia's  most  efficient  oil  company  has  been  destroyed,""  the  Interfax  news  agency  quoted  Mr  Khodorkovsky  as  saying  via  his  lawyers.  |||    Gazprom  had  been  expected  to  win  the  auction  but  is  thought  to  have  failed  to  get  finance  for  the  deal  after  a  US  court  injunction  barred  it  from  taking  part.  Last  week,  Yukos  filed  for  Chapter  11  bankruptcy  protection  in  the  US  in  a  last-ditch  attempt  to  hang  on  to  Yuganskneftegas,  which  accounts  for  60%  of  its  output.  A  US  judge  banned  Gazprom  from  taking  part  in  the  auction  and  barred  international  banks  from  providing  the  firm  with  cash.  ""They  screwed  up  the  financing,""  said  Ronald  Smith,  an  analyst  at  Renaissance  Capital  in  Moscow.  ""And  Gazprom  doesn't  have  this  sort  of  money  lying  around.""  |||    Gazprom  has  denied  that  it  is  behind  the  purchase.  ""It  is  a  front  for  somebody  but  not  necessarily  for  Gazprom,""  said  Oleg  Maximov,  an  analyst  at  Troika  Dialog  in  Moscow.  ""We  don't  know  if  this  company  is  linked  100%  to  Gazprom.  |||    ""We  tried  to  find  it,  but  we  couldn't  and  as  far  as  I  know,  the  papers  had  the  same  result.""  The  sale  has  however  bought  time  for  Gazprom  to  raise  the  money  needed  for  the  purchase,  analysts  said.  One  scenario  is  that  Baikal  will  not  pay  when  it  is  supposed  to  in  two  weeks  time,  putting  Yuganskneftegas  back  in  the  hands  of  bailiffs  and  back  within  the  reach  of  Gazprom.  Yukos  is  not  planning  on  letting  go  of  its  unit  without  a  fight  and  has  threatened  legal  action  against  any  buyer.  Menatep,  Yukos  main  shareholders'  group,  has  also  threatened  legal  action.  Yukos  claims  that  it  is  being  punished  for  the  political  ambitions  of  its  founder,  Mikhail  Khodorkovsky,  who  is  now  in  jail  facing  separate  fraud  charges.  It  has  been  hit  with  more  than  $27bn  in  taxes  and  fines  and  many  observers  now  say  that  the  break  up  of  the  firm  that  accounts  for  20%  of  Russia's  oil  output  is  inevitable." 

0	"Takeover  rumour  lifts  Exel  shares  |||    Shares  in  storage  and  delivery  firm  Exel  closed  up  9%  at  a  two-and-a-half  year  high  on  Tuesday  on  speculation  it  is  to  receive  an  imminent  takeover  bid.  |||    The  talk  in  the  City  is  that  US  giant  United  Parcel  Services  (UPS)  is  the  most  likely  bidder  for  the  firm.  Yet  other  names  mentioned  in  connection  to  buying  Exel  are  DHL-owner  Deutsche  Post  and  finance  firm  GE  Capital.  With  its  shares  closing  Tuesday  at  873p,  Bracknell-based  Exel  is  currently  valued  at  £2.6bn  ($6.3bn).  |||    Exel  employs  109,000  people  in  more  than  120  countries  and  has  itself  been  active  in  the  consolidation  of  the  logistics  sector,  paying  £328m  to  buy  fellow  UK  firm  Tibbett  &  Britten  last  August.  Its  customers  include  Boots,  Burberry,  Mothercare  and  consumer  products  giant  Procter  &  Gamble.  Andrew  Beh,  of  brokers  ING,  said  UPS  and  Deutsche  Post  were  the  most  likely  bidders  and  an  offer  of  950p  a  share  would  be  fair  if  a  bidding  battle  did  not  break  out.  ""It's  a  great  strategic  fit  for  both  companies,""  he  said.  ""Both  are  interested  in  expanding  in  logistics  and  you  can  make  a  decent  case  for  cost  synergies  which  could  justify  the  premium  and  that's  before  you  make  any  argument  about  revenue  synergies.""" 

2	"Nat  Insurance  to  rise,  say  Tories  |||    National  Insurance  will  be  raised  if  Labour  wins  the  next  election,  Tory  leader  Michael  Howard  has  claimed.  |||    Tony  Blair  has  said  he  does  not  want  higher  tax  rates  for  top  earners  but  on  Wednesday  said  other  tax  promises  would  be  left  to  Labour's  manifesto.  Prime  minister's  questions  also  saw  Mr  Blair  predict  that  new  plans  would  probably  cut  net  immigration.  He  attacked  Tory  plans  to  process  asylum  claims  abroad  -  but  Mr  Howard  said  Labour  had  proposed  the  idea  too.  |||    The  Commons  questions  session  again  saw  the  leaders  of  the  two  biggest  parties  shape  up  for  the  forthcoming  election  campaign.  The  Tories  have  promised  £4bn  in  tax  cuts  but  have  yet  to  say  where  they  will  fall.  Mr  Howard  pointed  to  the  Institute  for  Fiscal  Studies'  predictions  that  Labour  will  need  to  increase  taxes  to  cover  an  £11bn  gap  in  its  spending  plans.  He  accused  ministers  of  wasting  money  on  unsuccessful  attempts  to  curb  bad  behaviour  and  truancy  in  schools  and  on  slow  asylum  processing.  It  was  no  good  Mr  Blair  claiming  tax  pledges  were  being  left  to  the  manifesto  as  he  had  given  one  to  MPs  on  Tuesday  about  the  top  rate  of  income  tax,  argued  Mr  Howard.  Pointing  to  national  insurance,  he  added:  ""Everyone  knows  tax  will  go  up  under  Labour:  isn't  it  now  clear  which  tax  it  would  be?""  |||    Mr  Blair  instead  hailed  Labour's  achievement  in  using  a  strong  economy  to  invest  in  public  services.  ""When  we  have  money  not  only  going  into  extra  teachers  and  nurses  but  equipment  in  schools  and  hospitals,  that  money  is  not  wasted,""  he  said.  On  the  tax  questions,  he  added:  ""We  will  make  commitments  on  tax  at  the  time  of  the  manifesto.""  Home  Secretary  Charles  Clarke  this  week  published  plans  for  a  new  points  system  for  economic  migrants,  with  only  high-skilled  workers  allowed  into  the  UK  from  outside  the  European  Union.  |||    Mr  Blair  said  abuses  would  be  weeded  out  and  chain  migration,  where  families  automatically  get  the  right  to  settle  with  immigrant  workers,  would  end.  That  would  probably  create  a  fall  in  the  migrant  numbers,  he  said.  The  prime  minister  ridiculed  the  Tory  plans  for  asylum  quotas  and  for  processing  all  asylum  claims  overseas.  He  challenged  the  Tories  on  which  country  would  house  their  processing  centres  -  what  he  called  a  ""fantasy  island"".  Mr  Howard  read  from  a  letter  about  the  government's  own  plans  at  the  European  Council  of  Ministers  for  processing  asylum  seekers  outside  the  EU.  But  Mr  Blair  said:  ""All  the  other  countries  could  not  agree  on  the  way  forward,  nor  could  the  UN.""" 

1	"Soul  sensation  ready  for  awards  |||    South  West  teenage  singing  sensation,  Joss  Stone,  has  been  nominated  in  three  categories  in  Wednesday's  Brit  awards.  |||    The  17-year-old  from  a  small  east  Devon  village  near  Cullumpton,  received  nominations  for  Best  Solo  Female,  Best  Urban  Act  and  Best  Breakthrough  Artist.  Her  second  album  Mind,  Body  &  Soul  reached  number  one  in  the  UK  charts  last  October  and  went  straight  into  the  US  charts  at  number  11.  Ms  Stone  is  due  to  perform  at  the  25th  award  ceremony  at  London's  Earls  Court.  The  teenager  also  has  Grammy  nominations  in  the  US,  normally  dominated  by  home-grown  acts.  Born  Jocelyn  Stoker,  the  Devon  diva  started  her  career  in  a  BBC  talent  programme,  and  was  then  discovered  at  a  New  York  audition  by  a  US  record  executive,  Steve  Greenberg.  The  17-year-old  singer  is  hoping  to  tour  in  Japan,  Australia  and  the  US  in  2005." 

1	"Fry  set  for  role  in  Hitchhiker's  |||    Actor  Stephen  Fry  is  joining  the  cast  of  the  forthcoming  film  adaptation  of  The  Hitchhiker's  Guide  To  The  Galaxy.  |||    Fry  will  provide  the  voice  of  The  Guide,  an  electronic  book  which  accompanies  the  story's  hero  Arthur  Dent  on  his  travels  around  the  galaxy.  Martin  Freeman,  John  Malkovich,  Bill  Nighy  and  Alan  Rickman  are  co-starring  in  the  film,  due  for  release  in  May.  The  late  Douglas  Adams'  original  1977  scripts  have  also  been  turned  into  a  series  of  successful  books.  |||    ""Being  asked  to  do  the  voice  of  The  Guide  is  like  having  your  birthday  on  Christmas  Day,  discovering  a  winning  lottery  ticket  in  your  stocking  and  having  chocolate  poured  all  over  you,""  said  Fry,  a  self-confessed  fan  of  the  book.  The  film's  executive  producer  Robbie  Stamp  said  that  Adams,  who  died  in  2001,  would  have  been  ""delighted""  with  the  choice  of  Fry  for  the  role.  |||    ""His  humour  and  intelligence  are  perfect  for  the  voice  of  The  Guide,""  added  Mr  Stamp.  Adams  wrote  the  screenplay  based  on  his  book  before  his  premature  death,  while  a  new  radio  series  was  aired  26  years  after  the  first  broadcast  and  included  many  of  the  original  cast  members.  Hollywood  star  Malkovich  will  play  religious  cult  leader  Humma  Kavula,  which  was  especially  created  by  Adams  for  the  new  film.  Freeman,  who  starred  in  hit  BBC  comedy  The  Office,  will  play  the  role  of  Arthur  Dent,  who  begins  his  intergalactic  voyage  following  the  destruction  of  the  Earth." 

0	"Quiksilver  moves  for  Rossignol  |||    Shares  of  Skis  Rossignol,  the  world's  largest  ski-maker,  have  jumped  as  much  as  15%  on  speculation  that  it  will  be  bought  by  US  surfwear  firm  Quiksilver.  |||    The  owners  of  Rossignol,  the  Boix-Vives  family,  are  said  to  be  considering  an  offer  from  Quiksilver.  Analysts  believe  other  sporting  goods  companies  may  now  take  a  closer  look  at  Rossignol,  prompting  an  auction  and  pushing  the  sale  price  higher.  Nike  and  K2  have  previously  been  mentioned  as  possible  suitors.  |||    Rossignol  shares  touched  17.70  euros,  before  falling  back  to  trade  7.8%  higher  at  16.60  euros.  European  sporting  goods  companies  have  seen  foreign  revenues  squeezed  by  a  slump  in  the  value  of  the  US  dollar,  making  a  takeover  more  attractive,  analysts  said.  Companies  such  as  Quiksilver  would  be  able  to  cut  costs  by  selling  Rossignol  skis  through  their  shops,  they  added.  The  Boix-Vives  family  is  thought  to  have  spent  the  past  couple  of  years  sounding  out  possible  suitors  for  Rossignol,  which  also  makes  golf  equipment,  snowboards  and  sports  clothing." 

0	"Unilever  shake  up  as  profit  slips  |||    Anglo-Dutch  consumer  goods  giant  Unilever  is  to  merge  its  two  management  boards  after  reporting  ""unsatisfactory""  earnings  for  2004.  |||    It  blamed  the  poor  results  on  sluggish  decision  making,  a  rise  in  discounted  retailers  and  a  wet  European  summer.  The  company  also  cited  difficult  trading  conditions  and  a  lack  of  demand  for  goods  such  as  its  Slimfast  range.  Unilever,  which  owns  brands  including  Dove  soap,  said  annual  pre-tax  profit  fell  36%  to  2.9bn  euros  (£1.99bn).  Shares  fell  1%  to  510.75  pence  in  London,  and  dropped  by  1.2%  to  50.50  euros  in  Amsterdam.  |||    Under  the  restructuring  plans,  Patrick  Cescau,  the  UK-based  co-chairman,  will  become  group  chief  executive.  Dutch  co-chairman  Antony  Burgmans  will  take  on  the  role  of  non-executive  chairman.  |||    ""We  have  recognised  the  need  for  greater  clarity  of  leadership  and  we  are  moving  to  a  simpler  leadership  structure  that  will  provide  a  sharper  operational  focus,""  Mr  Burgmans  said.  ""We  are  leaving  behind  one  of  the  key  features  of  Unilever's  governance  but  this  is  a  natural  development  following  the  changes  introduced  last  year.""  The  company,  which  has  had  dual  headquarters  in  Rotterdam  and  London  since  1930,  will  announce  the  location  of  its  head  office  at  a  later  date.  Unilever  is  not  alone  in  trying  to  simplify  its  business.  Oil  giant  Shell  last  year  dismantled  its  dual-ownership  structure,  after  a  series  of  problems  relating  to  the  size  of  its  oil  reserves  that  hammered  its  share  price  and  led  to  the  resignation  of  key  board  members.  ""The  best  part  of  the  news  this  morning  was  that  the  company  announced  a  structure  simplification,""  said  Arjan  Sweere,  an  analyst  at  Petercam.  |||    The  company  said  the  organizational  changes  would  speed  decision  making,  and  it  also  may  make  further  changes.  |||    The  company  said  its  main  focus  will  be  on  improving  profits,  and  it  is  planning  to  accelerate  and  increase  investment  in  its  400  main  brands.  ""While  it  is  certainly  the  case  that  markets  have  been  tougher  in  the  past  eighteen  months  than  we  had  expected,  we  have  also  lost  some  market  share,""  said  Mr  Cescau.  ""We  let  a  range  of  targets  limit  our  ability  flexibility  and  did  not  adjust  our  plans  quickly  enough  to  a  more  difficult  business  environment.""  ""Our  objective  is  to  reverse  the  share  loss  that  we  experienced  in  some  markets  in  2004  and  return  to  growth.""  |||    Unilever  said  European  sales  fell  2.8%  last  year,  dragged  down  by  below  part  sales  at  its  beverage  division,  where  revenues  dipped  by  almost  4%.  |||    Sales  of  ice  cream  and  frozen  food  dipped  by  3.4%  In  the  US  last  year,  revenue  grew  by  1.5%  ""despite  disappointing  sales  in  Slimfast"",  the  company  said.  In  Asia,  leading  products  came  under  ""attack""  from  rivals  such  as  Procter  &  Gamble.  Unilever  took  a  1.5bn  euro  one-time  charge  in  the  fourth  quarter,  including  a  650m  euro  write-down  on  Slimfast  diet  foods.  Sales  of  Slimfast  products  have  been  hit  in  recent  years  by  the  popularity  of  the  Atkins  diet.  But  looking  ahead,  Unilever  said  it  was  optimistic  about  prospects  for  its  slimming  products  saying  that  demand  is  on  the  wane  for  rival  low-carbohydrate  diets.  The  company  also  said  it  planned  to  spend  500m  euros  this  year  buying  back  shares." 

0	"Parmalat  founder  offers  apology  |||    The  founder  and  former  boss  of  Parmalat  has  apologised  to  investors  who  lost  money  as  a  result  of  the  Italian  dairy  firm's  collapse.  |||    Calisto  Tanzi  said  he  would  co-operate  fully  with  prosecutors  investigating  the  background  to  one  of  Europe's  largest  financial  scandals.  Parmalat  was  placed  into  bankruptcy  protection  in  2003  after  a  14bn  euro  black  hole  was  found  in  its  accounts.  More  than  130,000  people  lost  money  following  the  firm's  collapse.  Mr  Tanzi,  66,  issued  a  statement  through  his  lawyer  after  five  hours  of  questioning  by  prosecutors  in  Parma  on  15  January.  |||    Prosecutors  are  seeking  indictments  against  Mr  Tanzi  and  28  others  -  including  several  members  of  his  family  and  former  Parmalat  chief  financial  officer  Fausto  Tonna  -  for  alleged  manipulation  of  stock  market  prices  and  making  misleading  statements  to  accountants  and  Italy's  financial  watchdog.  Two  former  Parmalat  auditors  will  stand  trial  later  this  month  for  their  role  in  the  firm's  collapse.  |||    ""I  apologise  to  all  who  have  suffered  so  much  damage  as  a  result  of  my  schemes  to  make  my  dream  of  an  industrial  project  come  true,""  Mr  Tanzi's  statement  said.  ""It  is  my  duty  to  collaborate  fully  with  prosecutors  to  reconstruct  the  causes  of  Parmalat's  sudden  default  and  who  is  responsible.""  Mr  Tanzi  spent  several  months  in  jail  in  the  wake  of  Parmalat's  collapse  and  was  kept  under  house  arrest  until  last  September.  Parmalat  is  now  being  run  by  a  state  appointed  administrator,  Enrico  Bondi,  who  has  launched  lawsuits  against  80  banks  in  an  effort  to  recover  money  for  the  bankrupt  company  and  its  shareholders.  He  has  alleged  that  these  companies  were  aware  of  the  true  state  of  Parmalat's  finances  but  continued  to  lend  money  to  the  company.  The  companies  insist  they  were  the  victims  of  fraudulent  book-keeping.  Parmalat  was  declared  insolvent  after  it  emerged  that  4  billion  euros  (£2.8bn;  $4.8bn)  it  supposedly  held  in  an  offshore  account  did  not  in  fact  exist.  The  firm's  demise  sent  shock  waves  through  Italy,  where  its  portfolio  of  top-selling  food  brands  and  its  position  as  the  owner  of  leading  football  club  Parma  had  turned  it  into  a  household  name." 

1	"Sir  Paul  rocks  Super  Bowl  crowds  |||    Sir  Paul  McCartney  wowed  fans  with  a  live  mini-concert  at  American  football's  Super  Bowl  -  and  avoided  any  Janet  Jackson-style  controversies.  |||    The  62-year-old  sang  Hey  Jude  and  other  Beatles  songs  in  a  12-minute  set  at  half-time  during  the  game  in  Florida.  Last  year,  Jackson  exposed  a  breast  during  a  dance  routine,  causing  outrage  among  millions  of  TV  viewers  and  landing  the  CBS  TV  network  a  fine.  Sir  Paul,  however,  did  nothing  more  racy  than  remove  his  jacket  as  he  sang.  Organisers  were  widely  considered  to  be  playing  it  safe  this  year  by  booking  62-year-old  Sir  Paul  for  his  second  Super  Bowl  show.  |||    Three  years  ago,  he  was  invited  to  perform  at  the  first  Super  Bowl  after  the  September  11  attacks  and  performed  his  specially-written  song  Freedom.  This  time,  he  started  off  the  show,  at  the  Alltel  Stadium  in  Jacksonville,  Florida,  with  the  Beatles  numbers  Drive  My  Car  and  Get  Back.  He  then  performed  a  mellow  version  of  Live  And  Let  Die,  the  James  Bond  theme  he  recorded  with  the  band  Wings.  Finally,  he  closed  the  show  with  a  rousing  version  of  Hey  Jude.  The  former  Beatle  resisted  any  temptation  to  refer  to  Janet  Jackson's  headline-grabbing  performance  last  year,  instead  keeping  banter  between  songs  to  a  minimum  in  order  to  squeeze  as  much  music  as  he  could  into  his  slot.  The  singer  removed  his  black  jacket  halfway  through  the  show  -  but  any  fans  hoping  for  a  second  ""Nipple-gate""  were  to  be  disappointed  as  he  kept  his  red  sweatshirt  on  underneath.  |||    Earlier,  the  Black  Eyed  Peas  and  Alicia  Keys  had  provided  the  night's  other  high-profile  entertainment  by  performing  in  a  pre-game  show.  Black  Eyed  Peas  singer  Fergie  was  dressed  in  a  tight  orange  top  and  purple  hotpants,  but  nothing  in  her  performance  was  likely  to  upset  TV  watchdogs.  After  the  controversy  last  year  -  which  saw  CBS  fined  a  record  $550,000  (£292,000)  by  federal  regulators  -  Super  Bowl  organisers  had  turned  to  producer  Don  Mischer  to  oversee  this  year's  half-time  show.  His  previous  production  credits  included  Olympic  opening  and  closing  ceremonies.  The  Super  Bowl  is  watched  by  an  audience  of  144.4  million  in  the  US,  with  many  of  the  people  watching  are  said  to  tune  in  specifically  to  see  the  entertainment  put  on  around  the  event.  Michael  Jackson,  Aerosmith,  Diana  Ross,  Gloria  Estefan  and  Phil  Collins  are  among  the  stars  who  have  previously  graced  the  Super  Bowl  stage." 

0	"Ukraine  trims  privatisation  check  |||    Ukraine  is  to  review  ""dozens""  of  state  asset  sales  as  the  country's  new  administration  tackles  corruption.  |||    The  figure  announced  by  President  Viktor  Yushchenko  is  less  than  the  3,000  cases  mentioned  last  week,  but  will  cover  many  of  the  biggest  deals.  Ukraine  recently  ousted  long-serving  leader  Leonid  Kuchma  and  has  said  it  wants  closer  European  Union  links.  In  a  separate  statement,  the  EU  said  that  the  US  should  back  Ukraine's  entry  into  the  World  Trade  Organisation.  The  comments  came  as  Viktor  Yushchenko  prepared  to  head  to  Brussels  to  meet  with  US  President  George  W  Bush  and  other  North  Atlantic  Treaty  Organisation  (Nato)  leaders.  He  is  the  only  non-Nato  member  leader  invited  to  attend  the  summit.  |||    Mr  Yushchenko  recently  defeated  Moscow-backed  presidential  candidate  and  Prime  Minister  Viktor  Yanukovych  at  the  polls,  and  has  made  no  secret  of  his  wish  to  fight  corruption  and  make  Ukraine  more  transparent.  |||    Earlier  this  month,  new  Prime  Minister  Yulia  Tymoshenko  said  as  many  as  3,000  firms  may  have  their  privatisations  put  under  the  spotlight.  Her  comments  raised  concerns  among  a  number  of  investors  and  Mr  Yushchenko  was  seen  on  Monday  as  trying  to  soothe  their  frayed  nerves.  ""We  acknowledge  that  business  in  Ukraine  is  now  shaped  and  98%  of  privatisations  were  carried  out  according  to  the  law,""  Mr  Yushchenko  said  on  Monday.  ""We  have  trust  in  this  business  and  want  to  defend  it  by  law,""  he  continued,  adding  that  any  review  would  focus  on  ""dozens  of  companies,  not  hundreds  or  thousands"".  He  cited  last  year's  sale  of  Ukrainian  steel  producer  Krivorizhstal  as  one  that  had  raised  concerns.  It  was  sold  in  June  2004  to  a  consortium  that  included  Viktor  Pinchuk,  son-in-law  of  former-President  Kuchma,  and  Rinat  Akhmetov,  the  country's  richest  man,  for  $800m  (£424m)  -  despite  other  higher  offers.  |||    Vice-Prime  Minister  Oleg  Rybachuk  called  on  the  EU  to  recognise  the  steps  that  Ukraine  was  taking,  fearing  that  should  the  country  not  be  rewarded  for  its  efforts  there  may  be  a  backlash  against  closer  relations  with  Brussels.  He  said  that  while  he  understood  that  Ukraine  was  not  ready  for  EU  membership,  the  country  needed  to  see  progress  on  topics  such  as  trade  and  visa  requirements.  ""We  deserve  an  honest  response,""  Mr  Rybachuk  told  the  Associated  Press  in  an  interview.  ""We  understand  the  difficulties.  We  refuse  to  understand  double  standards.""  Ukraine  may  find  it  has  a  sympathetic  ear  in  Brussels  ""The  EU  has  reiterated  that  we  support  (Ukraine's)  fast  accession  to  the  WTO  and  if  possible  we  would  like  that  to  happen  some  time  during  the  year,""  said  Claude  Veron-Reville,  a  spokesman  for  EU  trade  commissioner  Peter  Mandelson.  ""We  have  said  as  much  to  the  Americans.  We  feel  that  it  is  important  for  us  all  to  pull  together  for  Ukraine  to  be  allowed  into  the  WTO.  Mr  Yushchenko  was  careful  not  to  turn  his  back  on  Russia,  which  borders  the  country  to  the  east,  saying  it  was  important  to  maintain  'pragmatic'  ties  with  Moscow.  ""Russia  is  Ukraine's  eternal  strategic  partner,""  Mr  Yushchenko  said." 

3	"Moya  clinches  Cup  for  Spain  |||    Spain  won  the  Davis  Cup  for  the  second  time  in  their  history  when  Carlos  Moya  beat  the  USA's  Andy  Roddick  in  the  fourth  rubber  in  Seville.  |||    Moya  won  6-2  7-6  (7-1)  7-6  (7-5)  to  give  the  hosts  an  unassailable  3-1  lead  with  only  one  singles  rubber  remaining.  Roddick  battled  hard  and  had  chances  in  the  second  set,  but  Moya's  clay-court  expertise  proved  the  difference.  Mardy  Fish  beat  Tommy  Robredo  7-6  (8-6)  6-2  in  the  final  dead  rubber  to  cut  Spain's  winning  margin  to  3-2.  Spain's  only  other  Davis  Cup  title  came  in  2000,  when  they  beat  Australia  in  Barcelona.  This  time  they  chose  to  play  the  final  in  Seville  and  the  city's  Olympic  Stadium  was  revamped  to  allow  for  a  record  crowd  for  a  competitve  tennis  event  of  27,000  spectators.  And  the  home  fans  gave  vociferous  support  to  their  players,  with  18-year-old  Nadal  and  Moya  winning  both  Friday's  singles  rubbers.  American  twins  Mike  and  Bob  Bryan  gave  the  visitors  hope  with  victory  over  Juan  Carlos  Ferrero  and  Tommy  Robredo  in  Saturday's  doubles.  But  it  remained  an  uphill  task  for  a  US  team  far  happier  on  hard  courts  than  clay,  and  1998  French  Open  champion  Moya  had  too  much  for  world  number  two  Roddick.  ""This  has  been  incredible  -  the  moment  I've  been  waiting  for  for  years,""  said  Moya,  who  missed  out  in  2000  through  injury.  ""I've  prepared  myself  for  this  day.  I  knew  that  playing  on  clay  I  would  have  my  chances  to  win.  |||    ""The  Davis  Cup  is  my  dream.  I  can't  ask  for  more.  There  is  nothing  bigger  than  what  I've  lived  today.""  Moya  stormed  into  a  4-0  lead  on  his  way  to  taking  the  first  set  against  Roddick  and  recovered  immediately  from  dropping  serve  in  the  second.  The  match  came  down  to  two  tie-breaks  and  Moya  dominated  both,  clinching  victory  on  his  third  match  point.  Wild  celebrations  followed,  with  an  emotional  Moya  congratulated  by  his  team-mates,  including  Nadal,  who  at  18  years  and  187  days  becomes  the  youngest  ever  victor  in  Davis  Cup  history.  ""I  think  we  put  up  a  better  fight  here  than  in  Paris  two  years  ago,""  said  Roddick,  who  was  on  the  US  team  which  lost  to  France  in  the  2002  semi-finals  at  Roland  Garros.  ""They  were  just  better  than  us  this  weekend.  I  have  nothing  to  be  ashamed  of,  I  gave  it  my  all.  ""I  am  not  going  to  walk  out  of  here  with  my  head  down,  that's  for  sure.  ""There's  no  miracle  answer.  We  have  to  improve.""" 

2	"Taxes  must  be  trusted  -  Kennedy  |||    Public  trust  in  taxes  is  breaking  down  because  Labour  and  Tories  are  not  being  straight  with  people  on  the  issue,  Lib  Dem  leader  Charles  Kennedy  has  said.  |||    A  day  ahead  of  the  government's  pre-Budget  report,  Mr  Kennedy  used  a  speech  to  say  his  party  was  facing  up  to  ""painful  economic  realities"".  He  said  the  current  level  of  taxation  was  about  right,  although  he  would  put  a  new  50%  tax  on  top  earners.  Other  parties  have  accused  the  Lib  Dems  of  making  uncosted  promises.  Mr  Kennedy  made  it  clear  he  was  determined  to  counter  that  accusation.  The  Lib  Dems  have  already  published  what  they  say  are  the  full  costings  for  all  their  plans  and  Wednesday's  speech  did  not  announce  new  policies.  |||    Speaking  at  the  Commonwealth  Club,  Mr  Kennedy  said  it  was  critical  for  a  political  party  to  have  economic  credibility,  both  on  what  it  promised  and  what  it  was  expected  to  deliver.  He  said.  ""Budgets  have  to  add  up.  Tough  choices  are  needed  in  public  spending.""  The  Lib  Dems  would  cut  ""low  priority""  spending,  including  the  government's  ID  cards  scheme  and  the  Child  Trust  Fund.  |||    Those  cutbacks  would  free  up  funds  for  increasing  basic  state  pensions  for  over-75s,  putting  more  police  on  the  streets  and  reintroducing  fee  eye  and  dental  checks,  he  said.  The  Lib  Dems  argue  they  were  honest  about  taxes  in  the  past  by  calling  for  a  1p  rise  on  income  tax.  Now  they  say  the  only  simple  tax  rise  they  want  is  a  new  50%  tax  band  for  top  earners  to  pay  for  scrapping  university  tuition  fees,  providing  free  personal  care  for  elderly  and  disabled  people  and  keeping  local  taxes  down.  There  would  also  be  a  local  income  tax  to  replace  council  tax  and  a  number  of  changes  to  environmental  taxes  to  ensure  it  is  the  ""polluter  who  pays"".  |||    The  Lib  Dems  say  the  Tories  have  only  laid  out  possible  options  for  cutting  taxes  to  grab  headlines  while  Labour  has  hidden  most  of  its  tax  rises.  Mr  Kennedy  said:  ""That  contract  with  the  people  -  that  the  government  will  only  tax  fairly  and  will  spend  their  money  wisely  -  can  only  be  sustained  if  the  political  parties  are  straightforward  about  their  plans.  ""With  the  stealth  tax  strategy  of  Gordon  Brown,  the  obvious  unfairness  of  our  current  tax  system  -  especially  the  council  tax,  and  the  empty  promises  of  the  Conservative  party  on  this  issue  -  it  is  no  wonder  that  trust  in  taxation  is  breaking  down.""  He  challenged  the  Treasury  to  open  up  its  books  so  the  National  Audit  Office  can  report  on  the  government's  performance.  |||    Conservative  co-chairman  Liam  Fox  said:  Liam  Fox  said  ""If  Charles  Kennedy  is  serious  about  making  his  budgets  add  up  he  should  start  by  explaining  how  they  would  fund  their  100  spending  commitments.  ""The  reality  is,  the  Lib  Dems  lack  the  courage  to  tackle  waste  and  bureaucracy,  and  the  only  people  who  would  face  'tough  choices'  would  be  the  families  who  would  be  £630  worse  off  a  year.  ""  And  Chancellor  Gordon  Brown  said  the  Lib  Dem  figures  did  not  add  up.  He  accused  the  party  of  claiming  it  would  spend  less  while  across  the  country  committing  itself  to  spend  more." 

