,Unnamed: 0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,class
282,282,0.3879900554555539,0.7134576326236232,0.4972600580235256,0.5819557981101723,0.031814241735123,0.0158290098890412,42.0,42.0,42.0,0.0751201006202466,0.9941379280447772,0.5242983846811886,0.2567050902394516,0.8319957834624817,0.884530066085992,0.1575074108548564,0.9836287916439344,0.87934152103778,0.292887847674331,0.3274984541721366,0.7697981540466509,0.4560431463762271,0.489620625687217,0.6240644107597515,C2
283,283,0.7645604960399258,0.7264821358285979,0.1824467520006539,0.3419212280149407,0.2038628487597933,0.9861449928212704,0.8651994092858719,0.7856782074694495,42.0,42.0,42.0,0.702580434376543,0.1320321930150745,0.7193614406902715,0.4078367527784947,0.6276830535800932,0.0725891556690044,0.4081529053855258,0.1715262359647632,0.0404526642490883,0.1127098108605518,0.1802076572650774,0.0187585053875822,0.8294709112814664,C2
284,284,0.7305566810894758,0.4127354558388391,0.0101664207431459,0.6282336601691051,0.0754680770288207,0.7467562893066712,0.2283134561274366,0.8484180079793148,0.513824630341314,0.7088355244894216,0.3582572232849567,42.0,42.0,42.0,42.0,0.965188998788592,0.6409096278566863,0.9564359996436606,0.993389139087452,0.2853617848133646,0.3663747660949352,0.4897227913548858,0.8230293601204655,0.6456181231339646,C2
285,285,0.4180247267734565,0.6887781785167523,0.7610220797709163,0.7770810777244983,0.3895848249371206,0.4245703775649255,0.8019267469019917,0.8838051620202935,0.715233886353678,0.7432687643233193,0.0086345630138905,0.6914972095493327,0.0641650354468286,0.7827841856226998,0.8979555454121868,42.0,42.0,42.0,0.5750921351363789,42.0,0.9461440258406498,0.5995469276250789,0.5215747721275862,0.9077083270899826,C3
286,286,0.9793360256739876,0.9359109320424134,0.4311337557744392,0.5928515514072968,0.3749286834186766,0.3391781430091547,0.6232137066424821,0.6598607395854763,0.5700281301582776,0.3051180555758187,0.3546027124927052,0.9399417656044916,0.5807332865694497,0.9083547183918969,0.9832848301772672,0.0539339988022468,0.6922032777758385,0.5694435989768712,0.8275610112530417,0.9833057114310144,42.0,42.0,42.0,42.0,C3
287,287,0.9194158755935868,0.6289115163866678,0.6721860968135359,0.5106557809423504,0.7695081219014822,0.8613018558072472,0.6795314677678849,0.4116804717519646,0.4791288934373311,0.7492788345870877,0.8122577982222325,0.7937639560294253,0.1423218645818788,0.9044311936714062,0.5625584500701113,0.5170893982389161,0.6564803784424694,0.0028456828765897,0.460244639947215,0.8890332094789438,42.0,42.0,42.0,42.0,C3
288,288,42.0,42.0,0.5397843259336672,0.9583593883259142,0.5107211439138393,0.9849315736698466,0.5569185180892192,0.1788386053053913,0.4689055358670115,0.3694621997851396,0.5670284182060682,0.734170912718538,0.8396268101356839,0.6193851748545375,0.8200639828751216,0.5028045192418634,42.0,42.0,42.0,0.114549924264886,0.5073273112939765,0.4694614155491019,0.8888866626797511,0.863137210711399,C1
289,289,42.0,42.0,42.0,42.0,42.0,0.3004665809524548,0.8798626638998182,0.1126984488245663,0.0375459051049027,0.4842420411291109,0.6749781917829312,0.5904898958892723,0.4943500350588987,0.7062158625212915,0.3319785039585546,0.3045897959896633,0.8451654708634329,0.240340844833898,0.1750236614413997,0.319765190576028,0.1884000954382277,0.8807567003691273,0.0692345399591189,0.9780545894705612,C1
290,290,0.2640701774864273,0.496358950348017,0.0204969548380012,0.6703466324695474,0.4564237832741549,42.0,42.0,42.0,0.4892939719351388,0.5647980427384389,0.807934994588195,0.9460496988014376,0.4092044826414438,0.3185818278226237,0.1389895742882226,0.8786567750461647,0.5535099710894948,0.322742078425646,0.3056638759776648,0.3171923314035485,0.6732293946389997,0.4023645982388072,0.8206084626846086,0.5405013594047052,C1
291,291,0.5062959033130614,0.3601760671548459,0.3700842408256551,0.3916553213666068,0.5365934165025457,0.1307473635804354,42.0,42.0,42.0,0.6714426268213112,0.4435266848842294,0.058230091605903,0.2362115522780598,0.3907238213165148,0.1517270188020347,0.3904485133672828,0.1745619762798441,0.1615029536269371,0.5509205372820151,0.7644382004593192,0.6949575385414886,0.2404563430085627,0.2391665115594115,0.6495908813150454,C2
292,292,0.1605084929610327,0.4564040146215371,0.28863396809922,0.0236381231379244,0.2196222743393378,0.5908001136881524,0.0613161693634953,0.0190016736895247,42.0,42.0,42.0,0.953661553483645,0.5761342774486438,0.4913692516574857,0.6522007115828061,0.7392144670004938,0.3901654388093857,0.9073585650147802,0.8266922395449228,0.0111901457633766,0.6784061164794474,0.2055534538985974,0.2549515819056518,0.9726910948330008,C2
293,293,0.1555645781421993,0.5538967029066642,0.0867968269646497,0.3091739771146844,0.6682746344136057,0.5130074423429112,0.6103977965083297,0.071725408870083,0.3130939823090155,0.5861499257362722,0.3355299142262734,42.0,42.0,42.0,42.0,0.3725526409841214,0.9895813700052406,0.0391325433168124,0.1526646110240347,0.9006627106498043,0.8450113768090476,0.6647714550984855,0.3044930796253816,0.6912140885664215,C2
294,294,0.988588661685722,0.0144273988590241,0.2929614140689572,0.8939734311354999,0.3834839821820165,0.2287072760822491,0.5951664456824178,0.3297806757788809,0.4325930336115766,0.2965789139282579,0.5050614320209575,0.655464516295089,0.2596169748495387,0.6999000130202928,0.1716029601207667,42.0,42.0,42.0,0.8753097490096607,42.0,0.9432944340035258,0.1354032735815,0.2844551476542251,0.4468227281396143,C3
295,295,0.0757091516683075,0.5787856388995308,0.2688256236882154,0.1697374913905862,0.5172208934853081,0.4239307343666112,0.9942835377529246,0.5181651961619236,0.0321914252980386,0.3510804797445204,0.9025204636045152,0.0399718141993268,0.6066992053064869,0.8853811713052611,0.734618898904963,0.6549687635494142,0.2854967865663472,0.278822576742297,0.6230398594667061,0.0691831056889162,42.0,42.0,42.0,42.0,C3
296,296,0.1822254045457503,0.6384750724743719,0.5413677162224236,0.4261248320346094,0.7837542776246008,0.523962178530024,0.8440854204806771,0.2476137424964051,0.9559676713492656,0.2677552919934912,0.00087880385925,0.770556430611116,0.2403764017825966,0.3787849281233849,0.0757501948716595,0.7786634862862031,0.2172213997547264,0.2979426931181822,0.9578051049440583,0.2707686051176869,42.0,42.0,42.0,42.0,C3
297,297,42.0,42.0,0.0306983982541294,0.667899371563129,0.8549416932781553,0.3675866372391562,0.6780207841499118,0.4434708258975419,0.2206261591265699,0.5146744608832373,0.0004230749060145,0.3295163179084968,0.1686230815196964,0.3188830694027268,0.1638020782234129,0.7277385253695625,42.0,42.0,42.0,0.2285727088137686,0.6655728672572181,0.774734167602479,0.2740633805404444,0.3585420744385058,C1
298,298,42.0,42.0,42.0,42.0,42.0,0.5978239297726443,0.6285787792502644,0.0665308227149753,0.4021630656531071,0.4251366127906826,0.4064053788942036,0.6967731682809053,0.2755927043246151,0.7751574898786153,0.9378845771446566,0.8413822051877236,0.1079078183267512,0.3967650474659027,0.6303059064348643,0.068485524405617,0.3497240683252737,0.170391687898228,0.1867796262852503,0.2770333201110543,C1
299,299,0.5040620386370144,0.3081693357882712,0.8416144346886331,0.1635382732356026,0.4606337529360391,42.0,42.0,42.0,0.0145654934823294,0.8291555653598651,0.5415972747767887,0.6825931165870004,0.6618658485619047,0.4414348285002049,0.7736243438174293,0.0197397176659651,0.3079452314555282,0.7712663232059014,0.1663564942879299,0.7326125776643719,0.5509360031788347,0.2435124735233574,0.2799248943306209,0.9977749148425712,C1
300,300,0.4822056133498014,0.0653832239315865,0.2467624979748552,0.9044605046888824,0.9708469608477552,0.3696159244588967,42.0,42.0,42.0,0.5640456791709081,0.950938720601312,0.8541846263745354,0.0459099384332503,0.0445512822268431,0.1386939634497853,0.6778809140663173,0.760344152731457,0.2971788250144522,0.2552592114393639,0.4535229348645599,0.5122833305495422,0.5151485989731052,0.833106324556854,0.7908287775462889,C2
301,301,0.6146847516643009,0.1135446111892133,0.8558465659736711,0.1503725219653984,0.0528252143234871,0.1422521190548404,0.1858038670298378,0.791620169430309,42.0,42.0,42.0,0.0784722058347513,0.2535672923227237,0.9490300419167028,0.8589638777757026,0.960147536508132,0.2991982858490708,0.691274089731751,0.6030845361456164,0.2295868735501461,0.5510683434217434,0.8625422865185747,0.7456232630943732,0.6004250057315148,C2
302,302,0.1289861820590691,0.4432558495412465,0.3558483743389341,0.0171684942178749,0.9447173091049949,0.052724464219522,0.3565690863851087,0.5778384036008083,0.2654120901460585,0.4197446537468667,0.8319483802371653,42.0,42.0,42.0,42.0,0.6380097519203467,0.8826216363430871,0.1308211101334543,0.0354262352222494,0.0683219944040849,0.5515255225133098,0.8166620493609155,0.1429096992160359,0.5895381550299099,C2
303,303,0.1460109240488512,0.397359584984634,0.8996997374954763,0.7502435242556704,0.2806646289695524,0.5299465795281777,0.7934458913297829,0.1554093314384316,0.0524745194177985,0.906526482440543,0.0378088213947557,0.3652783988745625,0.4717527514219972,0.6619134040465134,0.5383701370550134,42.0,42.0,42.0,0.5003048214839606,42.0,0.9862238356952968,0.0642555746738477,0.7260767000450784,0.1049504258713108,C3
304,304,0.8168303199578093,0.2081367218745069,0.1542102157537327,0.6708615583910603,0.5610125169557927,0.7145967220452781,0.6234168621679851,0.1715232349736299,0.9935536770697369,0.6385787435333556,0.8790619218618839,0.1887746228240575,0.3113485938694619,0.2217309577423525,0.5751399316989632,0.4032645319588901,0.6160735354977381,0.9213963337629938,0.8401483669785146,0.5806112092474247,42.0,42.0,42.0,42.0,C3
305,305,0.5760823683634452,0.5826402248214382,0.7483715567867067,0.2763577294375239,0.8644413380544358,0.7645227851154139,0.0004010266139209,0.9501863081322643,0.1215215261413759,0.0511927801175061,0.4578887711134957,0.680139169419038,0.870426866143014,0.7516670106253261,0.2495181406213658,0.0436286842194527,0.677665147982317,0.6745089063638023,0.0647126954994674,0.5879844390238574,42.0,42.0,42.0,42.0,C3
306,306,42.0,42.0,0.9735959859550196,0.3363709405463279,0.8649047104584576,0.7215847095417921,0.5713544950836915,0.9605988220972564,0.2096077012557352,0.4906521060074914,0.862038996613319,0.2947773356842911,0.6199361641888465,0.9417035095550608,0.180153296030193,0.2431658480757857,42.0,42.0,42.0,0.0334053642485908,0.1783415398960361,0.3801569041490834,0.958658003527434,0.700935988189872,C1
307,307,42.0,42.0,42.0,42.0,42.0,0.2490054911736635,0.0326252749116042,0.7479463979351049,0.2237010583537829,0.1910138323605016,0.1520892423375007,0.57632973142224,0.5465441424019106,0.4858015142613709,0.0912158505765606,0.349590053494942,0.1146538877796258,0.9583017749659528,0.5331311215746648,0.1423584445535817,0.2878075721006209,0.2781367134759569,0.1021142136785669,0.194846023298771,C1
308,308,0.415412815118482,0.6360405941570143,0.6436073902815547,0.4941840695809709,0.0750583328857407,42.0,42.0,42.0,0.7041291988264786,0.7488006726140468,0.1360813272971363,0.4177574972431072,0.8105044938999995,0.8634848701221088,0.3150351587367899,0.2829431981461375,0.4569676558993474,0.5967693047963804,0.6026954640714309,0.1748383138161742,0.4255957375197862,0.2970973222111415,0.3348173709901799,0.7588630011854264,C1
309,309,0.2621625074583563,0.627124135295554,0.0260596425581542,0.625808125410966,0.8580020436619283,0.622759887539228,42.0,42.0,42.0,0.8628604045041437,0.8479006993320748,0.8100001177860534,0.2374020992009854,0.2146774482563849,0.3878863822227643,0.9908899070853944,0.0729673740641384,0.8827706170806691,0.4715481608122732,0.1860511554290261,0.8934078704725165,0.956177586314288,0.0362176809137847,0.2505966465186527,C2
310,310,0.6828332998764628,0.2483115423480525,0.4876368642863985,0.7032470752121837,0.3511438602193176,0.0523068767645596,0.2625547455569006,0.2551842364482298,42.0,42.0,42.0,0.952291596166572,0.1530721847692024,0.8253725098400977,0.8850499084273084,0.512825869441819,0.6033705858446576,0.2467880120238339,0.1744974296013414,0.4389669435091473,0.6144092190978203,0.1607824144763527,0.5569991384026154,0.0456715105676688,C2
311,311,0.5115715724361929,0.1860769064159612,0.9724430903473846,0.8977040893897796,0.9169601148121432,0.9280080234248078,0.5810005761587521,0.1651968230268258,0.5083984214302453,0.7224575738955835,0.3097997453563793,42.0,42.0,42.0,42.0,0.8072535284605405,0.208145062084441,0.7548271000406389,0.7135789435074544,0.8696056598179089,0.7754153994124141,0.313843717435407,0.6338474150151276,0.651777801093879,C2
312,312,0.0188232516502949,0.9717146587346434,0.7271311705647155,0.9628242638314404,0.9606180753557156,0.1146683851281842,0.4347653182133545,0.1712449441875017,0.7980829071363051,0.2203891486859007,0.2255026703807566,0.6747950530422793,0.3938097365393563,0.1029473154746286,0.9880819106227556,42.0,42.0,42.0,0.2252737724928232,42.0,0.0921792892547292,0.4076174069515175,0.1395528736783753,0.7319122759574563,C3
313,313,0.0254743499926695,0.3015060921628268,0.7003922736369517,0.5069532867933789,0.6062056625618258,0.9097401566695312,0.9709898974259212,0.7228922073908552,0.0765834333502318,0.4716443757725279,0.301283516386354,0.8019567870018137,0.4609330023456877,0.1849323887866488,0.2966191964821937,0.6706926064850912,0.335659592000915,0.1137174332085456,0.0743893571489329,0.6332740285036077,42.0,42.0,42.0,42.0,C3
314,314,0.9181360104697968,0.9222243701273664,0.3822041963613307,0.1346759985804253,0.2604852051177864,0.1179642652393839,0.5473830152952621,0.5468849439682971,0.8570176526269,0.4112455167170885,0.1120215660354143,0.3115150115727721,0.1105284255984364,0.3603189045011127,0.0282412939886534,0.0896905122392032,0.8578457907355426,0.7246230146607905,0.4191119607846981,0.9445960755857756,42.0,42.0,42.0,42.0,C3
315,315,42.0,42.0,0.4850651339292914,0.8707587559083223,0.1407613228158633,0.0122885564844085,0.0426520068520606,0.1098222919791422,0.3746706252322985,0.1018883027424762,0.8066461551482716,0.9633259785603856,0.1809401760531452,0.8775128958407653,0.0489593919748021,0.4420697933180694,42.0,42.0,42.0,0.8842596992389335,0.862810419894353,0.4762834699322561,0.0445452551136482,0.0729239938724986,C1
316,316,42.0,42.0,42.0,42.0,42.0,0.1138163913834403,0.691572446666685,0.5302566420199163,0.2589320459048823,0.5402250244492437,0.2519403849307211,0.7048446763311295,0.2792467721945225,0.198879213002513,0.8928818512150042,0.2536057979509895,0.8265420807917129,0.595261121348041,0.0542768282467328,0.0472531297845588,0.6830820166869462,0.2084830763639864,0.2695084489005506,0.764065185869822,C1
317,317,0.1598425312737256,0.0217752136488931,0.1994300401574756,0.9819702410455328,0.1779936265172073,42.0,42.0,42.0,0.0793060117299494,0.9025648336397996,0.759603355509328,0.9820810529521556,0.0477721106960644,0.2908958959288719,0.0505049271684679,0.2810286160810361,0.0898493321795634,0.7873610858068986,0.0569955363429588,0.5275787995513626,0.548608724785143,0.6912815320069113,0.2069994843065802,0.0653696390640271,C1
318,318,0.3273701146554501,0.4259914835343652,0.6424932513929618,0.4190153244544305,0.2786729515593469,0.747826044559161,42.0,42.0,42.0,0.6562703687814383,0.1700033032049306,0.6852193934448889,0.3351499778720975,0.212244070714665,0.6631910758194998,0.0745648242033814,0.9095489505091776,0.8357302431551238,0.3054225226053598,0.6347042578557485,0.5843507973535218,0.90697214454577,0.5101892857977485,0.1142899125641782,C2
319,319,0.5697271029056927,0.9303758893509034,0.95723920179915,0.6851692454583441,0.2110879976547869,0.6314556981459064,0.6108554873718569,0.3642044280439102,42.0,42.0,42.0,0.978697418416482,0.949124148684516,0.2411596501824334,0.6687986828653308,0.7603478793477005,0.3579027649997751,0.0772494423015296,0.8369483730177367,0.7873481938472476,0.3199074291458947,0.5001566098093178,0.5590835888892789,0.6566193710265698,C2
320,320,0.3921298691116869,0.5369928750712997,0.7747586875205889,0.341570644131266,0.0887560440314841,0.0965332026103281,0.0208763780908023,0.027404017434415,0.4539355687645013,0.8285676775866418,0.3089848860262633,42.0,42.0,42.0,42.0,0.6846088122248233,0.4413512561530499,0.0623618056608861,0.8446240940055019,0.0762674314227525,0.1537080267999696,0.6512034715481197,0.2831524511909112,0.3995109183441921,C2
321,321,0.3133267956216853,0.6669682805898186,0.2057189382953582,0.7700631490060494,0.6321238951445669,0.6595989255233611,0.918517340981213,0.4264750238616492,0.4867465733813926,0.3762488219812743,0.0845302338849655,0.675256400851111,0.1387569849373885,0.1510619426121471,0.4219900665883346,42.0,42.0,42.0,0.4924547648094333,42.0,0.2916483189087274,0.7024195150204309,0.0998220737068389,0.8258209420611139,C3
322,322,0.4162298600576912,0.3226722926630834,0.3362571766963893,0.7928170164589968,0.8684070561865651,0.5520612089824188,0.694625704827486,0.2422619331003156,0.8560345947129362,0.1469952619638822,0.3123309192931898,0.2295085636630223,0.9234034987105848,0.8870252419610706,0.9353377587596192,0.9129786731213152,0.2487260720402421,0.437695344184126,0.2706452570095935,0.1393382305051935,42.0,42.0,42.0,42.0,C3
323,323,0.5494907294520718,0.2791614348705257,0.4091325134657928,0.4453708262529977,0.0514078999208769,0.1554136308119438,0.8431335842565184,0.4944277093481337,0.189349494511781,0.3312076539296874,0.1947974232289228,0.2373110936360822,0.6069065049478372,0.2061106138068501,0.9591624631987796,0.3976847621318428,0.3092788211180428,0.5881463119716525,0.7071662287308237,0.95627307568233,42.0,42.0,42.0,42.0,C3
324,324,42.0,42.0,0.7528567761521909,0.0040147639260781,0.8978956223773389,0.4583499857712046,0.7940755910229603,0.6840258840020745,0.8872175284801788,0.6424430549792961,0.7951858122412514,0.0703307393587967,0.4997617269932964,0.918744741669158,0.9210883109381705,0.923779029948104,42.0,42.0,42.0,0.5374970028722417,0.6871943337900569,0.8783387617506169,0.643603965238898,0.8905991303670472,C1
325,325,42.0,42.0,42.0,42.0,42.0,0.7829763827239804,0.8920010566862182,0.0966696839096301,0.7588605855176541,0.4309971863033626,0.0019241047378532,0.934948343997964,0.667480896146971,0.4346727618926744,0.0971231084651399,0.8780335278679122,0.8375800679651783,0.4052911522275797,0.7708937963738136,0.911509968338864,0.3261658606360708,0.4257663276759047,0.2077909140846527,0.7895859005989084,C1
326,326,0.7638113510304887,0.6294273265112568,0.3721117109924459,0.6473909147383936,0.0541534467275064,42.0,42.0,42.0,0.2000776895163744,0.4460315240750133,0.3702589381529135,0.8418025442061441,0.1094099744721125,0.918200138730738,0.8916592617604783,0.1703140331425748,0.4343937702584568,0.0176315487771384,0.8241526223413154,0.3645719934426923,0.9297010438963378,0.3202936535208526,0.367271870160667,0.1473992106960734,C1
327,327,0.3441886168160636,0.7177919672194244,0.3734647759195789,0.9904488143269192,0.0153191108033857,0.4201412529650852,42.0,42.0,42.0,0.962666215906782,0.1006291779030892,0.8756842364681382,0.5084720123824631,0.7779229383261557,0.5543539856475118,0.5215603776270435,0.6646619014782287,0.6390086905240615,0.1538467606566126,0.3882516366646233,0.5428810829613602,0.8040575325917632,0.2698440880077815,0.8452536587385705,C2
328,328,0.2627642608288125,0.9787657435946266,0.9854103748082702,0.0855487953936886,0.4557518268492124,0.2366505300047842,0.5072956739437765,0.250071791165333,42.0,42.0,42.0,0.8765019855942766,0.919865320612584,0.1642041489634068,0.0132631262501872,0.1595560936824567,0.9842779792926564,0.1433767832439804,0.9916336832426208,0.0168661370347864,0.4801390703209387,0.3730896482895331,0.4566823157993251,0.0050228999177458,C2
329,329,0.8774065260493921,0.1156545920378816,0.8922423707081312,0.4076507685333416,0.6903874950708593,0.7464449519253633,0.5164214509777877,0.1977132942379581,0.128195520738352,0.0333897649067258,0.4051583882609303,42.0,42.0,42.0,42.0,0.9626506184433908,0.2178603381792877,0.2044685411986355,0.8798929545156154,0.3235331771900483,0.9779453582737444,0.3603322427387994,0.1699916946622075,0.1185234447173811,C2
330,330,0.105641618739091,0.4381086771530539,0.4120469056637101,0.5953983898473021,0.8753667977063571,0.9853810524667108,0.5406896446245173,0.9523565506732996,0.0011379054728998,0.8748678333825137,0.8770710400491806,0.7348563752590308,0.8655421813614304,0.0013040468019183,0.0065650167124063,42.0,42.0,42.0,0.9747719800273016,42.0,0.4641637903052782,0.2018036628469947,0.2207841406773227,0.6062752327223222,C3
331,331,0.0164848437169795,0.8067509889547162,0.4209576673831321,0.0624624145948683,0.4800171938941312,0.2305892524493996,0.2295690099457208,0.6799674997676887,0.8639238975791459,0.990754121879864,0.8892424870378999,0.0741236187665231,0.6946469655096489,0.0743184233240822,0.3750728658665434,0.8956826574987833,0.2098254345067312,0.5537546884530259,0.7886278377773154,0.2831875465186438,42.0,42.0,42.0,42.0,C3
332,332,0.9526643928677424,0.2141070650848374,0.4816049614152623,0.4961640220140784,0.636393568636371,0.842281642144984,0.5485499373885001,0.5168241272815495,0.3713151469084715,0.4502057065949354,0.9988888600745724,0.9801113535337364,0.1198949045539479,0.086581123606968,0.8481923499553512,0.29589624446857,0.1524818666188263,0.8430143079098427,0.7398995131933843,0.6730651954936936,42.0,42.0,42.0,42.0,C3
333,333,42.0,42.0,0.6972539168282869,0.707527933471454,0.7162857672076569,0.0526402915038791,0.6544001936664855,0.8267218527053863,0.0398247003889976,0.4576533971471415,0.0008339197171863,0.9434467484756892,0.3642630233702404,0.7617664064002184,0.7695169188317996,0.3258985989443864,42.0,42.0,42.0,0.1717429975511532,0.2606978152089356,0.5658231628779433,0.412507058494978,0.3012210547229004,C1
334,334,42.0,42.0,42.0,42.0,42.0,0.0611976687330599,0.1706096791804119,0.5996226202142455,0.1332061277186526,0.4146973797699795,0.3713241806638757,0.1192247532462018,0.825801758303279,0.74200414268011,0.9707609877224308,0.7511412050706858,0.4974225299592201,0.406031800574184,0.3573947211579651,0.568687657412827,0.7139418275947301,0.897956573669685,0.6944917252463724,0.920097110190327,C1
335,335,0.0330394869237945,0.0785938587521436,0.7656806092982372,0.4744255239233154,0.0917350751348299,42.0,42.0,42.0,0.8083544583953822,0.4535580982251916,0.986625242211552,0.8468803280350298,0.6730935683872817,0.8232404177201786,0.2482552785775384,0.842181522308955,0.0545257630993087,0.2601059548812865,0.4117885411251307,0.2705172981688164,0.0593416086453365,0.2435432004085045,0.4725951095919068,0.7382875042068121,C1
336,336,0.0546107159413417,0.6726810450082849,0.2993922260603037,0.890051187583134,0.4505152881993371,0.988527028918273,42.0,42.0,42.0,0.9854134229656746,0.9932543315446796,0.1411328100401778,0.3457036758445224,0.6864634283892559,0.3810314194948722,0.4145576064015199,0.9080022230142571,0.4543731142320482,0.654724846023857,0.4339404209924675,0.5482746459535803,0.3654665203294223,0.7492461652412323,0.2408931889831072,C2
337,337,0.7366973735880105,0.1814385112955162,0.509547091610525,0.6190146489332474,0.6101877698891556,0.5714797017028841,0.2046205388796367,0.1710020097295534,42.0,42.0,42.0,0.3090593145381188,0.6376469959859061,0.6268664688545034,0.1825084862364228,0.7511250018815638,0.0976446490616627,0.265954996190623,0.7910999981553624,0.5515400559628316,0.3987910772336981,0.4427736797926268,0.210743021780818,0.576430236884849,C2
338,338,0.5935532281517456,0.7212034460425124,0.3022831028603163,0.3039977208074964,0.0626830348768059,0.387668838393746,0.5215579841944749,0.108361392786062,0.5053265323242047,0.0131563830735287,0.3823266013989942,42.0,42.0,42.0,42.0,0.8022192032328546,0.0392098292642404,0.1231361905988448,0.3396506186024226,0.4506119211719844,0.722914024681822,0.2950819106174577,0.8471248178200514,0.004402051088706,C2
339,339,0.1450534398194226,0.3505274717256929,0.503513814023821,0.5437367176775353,0.7046350686895726,0.2767824400445116,0.6397359283554015,0.093305067229636,0.4599908931231563,0.3408627983619187,0.841805172510429,0.183777876807513,0.8994263516926976,0.1607826489301498,0.2071730557362789,42.0,42.0,42.0,0.2152159827103629,42.0,0.4592753050958345,0.98946877736761,0.5724910567338711,0.4747652961909665,C3
340,340,0.1113861810243597,0.386971047884876,0.1632168322041057,0.861118533961718,0.1863252013830291,0.9739646328257008,0.5771689801062118,0.3316013390475072,0.76553152041903,0.4246192496391242,0.581931115588071,0.8797896833128218,0.24619854630043,0.3522005129416267,0.271739822663729,0.5384266713774771,0.141407528583611,0.5016293310308813,0.4081603521205764,0.4615701255594682,42.0,42.0,42.0,42.0,C3
341,341,0.4016681419269342,0.4950035712537249,0.4439255856345578,0.1600475356481969,0.51905019808983,0.3028882567925202,0.665194153280099,0.5100619044720729,0.9636515544196336,0.0145056170579366,0.9276951162288276,0.6525961446934558,0.5887802296800714,0.2642662905450714,0.6723417767574839,0.8374390354726448,0.98017704980185,0.1291235198315717,0.1749141305699866,0.0480113846771116,42.0,42.0,42.0,42.0,C3
342,342,42.0,42.0,0.2280753126604418,0.2553530453779327,0.7473858653354575,0.7825043040251862,0.6539788767781202,0.7143465401670528,0.3699815767934886,0.1226169771162848,0.98236878339027,0.3520981844196443,0.4202731915767086,0.8202341684180728,0.8092230092394068,0.4966802041977319,42.0,42.0,42.0,0.8182067436793194,0.9560461120545882,0.6467217874268284,0.5019034695829866,0.4129821500358309,C1
343,343,42.0,42.0,42.0,42.0,42.0,0.4767171589462925,0.7326119621296365,0.9317185812860064,0.6449513316064313,0.0758816210479581,0.0925351941939721,0.700524442770274,0.7388344727136171,0.6894083372433112,0.4837583213292427,0.1376139885923847,0.963964873062396,0.082352654860308,0.9136171140473228,0.8597064741552365,0.9929285197765236,0.4516690140537537,0.7043688706001611,0.8603109327206074,C1
344,344,0.4676826478051424,0.1669724648256734,0.0718904809589732,0.049107234956159,0.1036907821585896,42.0,42.0,42.0,0.9428981826441304,0.9666559286838168,0.839744131512169,0.7268533591415988,0.7851743855749643,0.331101508853188,0.349733400383807,0.1714834413617293,0.8995950127236361,0.9836553821908316,0.5888093058856236,0.8421302090905208,0.0720703220175367,0.9631560433384196,0.6212604364361509,0.6229498326469483,C1
345,345,0.954590819901678,0.6849531163717578,0.9041433910974374,0.5364652212634573,0.4711885831238671,0.2378653478364309,42.0,42.0,42.0,0.5300875863977349,0.5025312841198917,0.0860365613426599,0.992785171723916,0.1176866569370653,0.0585562083300235,0.4400059907694392,0.5444955503158551,0.9822076723687676,0.742650021111373,0.902156417569406,0.4582593491175524,0.4145209451763076,0.6511810499014782,0.858305489292438,C2
346,346,0.4445705386815152,0.3435641710200371,0.4911249601297398,0.3086680866485398,0.6884320987962083,0.0556173173406934,0.7065881367446639,0.6107096722555543,42.0,42.0,42.0,0.3578362184740363,0.7125609226632674,0.3426918361368528,0.3874298230702233,0.3501571167340114,0.8738300594579722,0.394291512828674,0.1289761984781676,0.5876942853129208,0.2259960530612634,0.7599965431619801,0.3457921146838991,0.3335639300715487,C2
347,347,0.6324179942690582,0.9053256094915644,0.8970763133154722,0.8667202793161324,0.2464776647529135,0.0572490934163373,0.5529685668335431,0.9083999957223676,0.5752964304133128,0.4240929597988857,0.1060280420757229,42.0,42.0,42.0,42.0,0.8410498252184417,0.9279395211361632,0.8908750113497167,0.4024132173888533,0.4637043645937533,0.5602877052240748,0.5528107561083102,0.5854294681668079,0.1394355667555261,C2
348,348,0.4809225317354857,0.1030507055062854,0.5573457540137073,0.7398090447498847,0.6878157032986817,0.6341409330176739,0.0706822006865911,0.1118455781305359,0.0826502014060113,0.8015096093062615,0.7624025579730304,0.3515873310854684,0.2045952300180764,0.2047991338571853,0.6701762080948482,42.0,42.0,42.0,0.4386180888951493,42.0,0.7053584495607652,0.4124795999961405,0.4495632909729634,0.2198081989344683,C3
349,349,0.7407848501801588,0.665997204851285,0.1463246770007219,0.2000256408513012,0.986469031551878,0.1102649281578481,0.7568700074376452,0.5541809275312158,0.7454094696073944,0.5100639286689007,0.8329211159160057,0.1707507063651906,0.7146060741059939,0.4276727826727247,0.8140488235871495,0.8271756813676775,0.0238225778044526,0.8649218439795837,0.2518420582041939,0.4533701412623452,42.0,42.0,42.0,42.0,C3
350,350,0.6718412794128378,0.0713184451847883,0.9914982821736332,0.6250061558340889,0.8932385498913997,0.0727726025688053,0.3038571209364497,0.0840797212622117,0.6028092880567099,0.0883148067285486,0.7444311686352941,0.5574467692195788,0.93893739670569,0.0373917022856388,0.2115736916998682,0.7530123648983822,0.1841503257922004,0.4793820062540618,0.3973866991624415,0.820260930066837,42.0,42.0,42.0,42.0,C3
