label	data
1	Some  of  the  big  day  appears  to  be  a  test  dump  from  California  which  reported  56k  tests  today.  But  Michigan  New  York  and  Georgia  also  reported  more  than  30k  tests.  13  states  reported  more  than  10k.  Overall  the  U.S.  hasn't  been  under  300k  daily  tests  since  last  Sunday.
0	Local  Resident  Admits:  2020's  New  Year's  Resolution  To  Start  Saving  Leftover  Ketchup  Packets  From  Bu�  https://t.co/PiqitsJ3xR  #coronavirus
1	•  Our  combined  total  of  confirmed  and  probable  cases  remains  at  1504.  ⁣  ⁣  •  Today  there  is  no  change  to  the  number  of  people  recovered  at  1455  representing  97%  of  all  cases  as  having  recovered  from  COVID-19.  ⁣  ⁣  •  There  are  no  additional  deaths  to  report.  ⁣
0	A  young  man  in  a  van  spit  on  a  policeman  to  spread  the  coronavirus.
1	We're  going  through  the  same  grief  but  we  were  on  the  other  side  of  the  wall  to  each  other  when  it  happened.  Hospital  #coronavirus  rules  kept  couple  apart  during  miscarriage  https://t.co/ls18xAE88y
1	As  we  relax  the  restrictions  in  Level  1  and  enjoy  the  new  freedoms  we  have  we  need  to  keep  our  border  controls  strong  so  we  can  keep  COVID-19  out.⁣
1	According  to  the  latest  #COVIDView  report  adults  65  years  and  older  have  the  highest  #COVID19-associated  hospitalization  rate  followed  by  adults  age  50  to  64  years.  Children  have  the  lowest  rates  of  COVID-related  hospitalizations.  https://t.co/0yVdxbj3wW
0	Can  anyone  help  in  getting  surgical  masks  and  other  safety  gears?  These  are  needed  from  donation  to  hospitals,  isolation/  quarantine  centres  and  other  volunteers  working  in  the  affected  areas.  #COVID19Pakistan
0	If  the  coronavirus  gets  in  your  mouth,  "drinking  water  or  other  liquids  will  WASH  them  down  through  your  esophagus  and  into  the  stomach.  Once  there  in  tummy  ...  your  stomach  ACID  will  kill  all  the  virus."
1	Fears  are  growing  over  the  #COVID19  threat  in  care  homes  as  a  report  claims  there  have  been  outbreaks  detected  at  43  facilities  https://t.co/ujRn1cCVUg
0	Japan,  IOC  postpone  all  2020  Olympic  events  except  fencing  #Tokyo2020  #COVID19  https://t.co/UtipILLAQ6  https://t.co/jmyV1FIrMP
1	221  new  cases  of  #COVID19Nigeria;  Lagos-59  Abia-46  FCT-22  Gombe-20  Plateau-17  Rivers-11  Bauchi-7  Benue-6  Ekiti-6  Imo-6  Kaduna-4  Kwara-4  Ondo-4  Ogun-3  Osun-3  Bayelsa-1  Edo-1  Kano-1  56956  confirmed  48305  discharged  1094  deaths  https://t.co/oVzyXar7ru
0	The  Gates  Foundation  was  the  real  agent  behind  the  pandemic.
1	The  Nigeria  International  Travel  Portal  is  LIVE.  Travelers  ARRIVING  to  &amp;  DEPARTING  from  Nigeria  are  required  to  log  on  to  https://t.co/WY7XTyJ8h7  to  PRE-REGISTER.  Read  #COVID19  Provisional  Quarantine  Protocol  for  Travelers  via:  https://t.co/ZeId19rZOS  https://t.co/3TPQ9m9oJj
0	India  recorded  over  20000  new  positive  COVID-19  cases  and  379  deaths.  ICMR  directs  institutes  conducting  clinical  trials  of  Covaxin  India’s  first  potential  coronavirus  vaccine  to  fast  track  approvals  with  the  aim  to  launch  by  15  August.  #CoronavirusFacts  #COVIDー19  https://t.co/2H8eZT4gWr
1	Our  daily  update  is  published.  States  reported  897k  tests  37k  cases  and  324  deaths.  The  number  of  currently  hospitalized  patients  fell  below  29k  for  the  first  time  since  June  22  https://t.co/2EjxpXKAPj
1	#CoronaVirusUpdates:  📍Total  #COVID19  Cases  in  India  (as  on  September  14  2020)  ▶️78.00%  Cured/Discharged/Migrated  (3780107)  ▶️20.36%  Active  cases  (986598)  ▶️1.64%  Deaths  (79722)  Total  COVID-19  confirmed  cases  =  Cured/Discharged/Migrated+Active  cases+Deaths  https://t.co/Yu5IB4V66L
0	Lionel  Richie  cancels  ceiling  dancefloor  party  at  his  home  in  LA  due  to  coronavirus  concerns.    “Don’t  worry  -  we’ll  be  back  dancing  on  the  ceiling  later  in  the  year,”  he  told  reporters  https://t.co/nNY9cSr3wu
1	The  latest  CDC  #COVIDView  report  shows  that  the  proportion  of  death  certificates  coded  as  being  related  to  #COVID19  decreased  for  a  fifth  week  from  15.9%  the  week  before  to  9.8%  for  the  week  ending  May  23:  https://t.co/zP4VYlo0Pb  https://t.co/tKnO3WmtXl
0	While  it  is  true  that  coronavirus  can  cause  a  sore  throat  and  gargling  with  salt  and  warm  water  may  make  it  feel  better,  it  has  no  direct  effect  on  the  virus.  #COVID19  #afaracare
0	Doctors  recommend  vitamin  C  and  fennel  seed  tea  to  help  avoid  the  novel  coronavirus.
1	Convalescent  plasma  shows  potential  as  COVID  treatment.  https://t.co/LbJSdJ0Fi2  https://t.co/gJBrQo27GY
0	‘Will  I  ever  have  sex?’:  The  fantasy  role-playing  nerd’s  guide  to  lockdown  ending  https://t.co/SYdBcRtYM9
1	As  you  know  one  of  those  groups  is  older  people  especially  those  living  in  long-term  care  facilities.  In  many  countries  more  than  40%  of  #COVID19-related  deaths  have  been  linked  to  long-term  care  facilities  and  up  to  80%  in  some  high-income  countries-@DrTedros
0	China  builds  a  hospital  for  coronavirus  patients  in  48  hours.
1	@ajdlinux  That  lower  bound  is  *people  tested*  —  just  FWIW  -@alexismadrigal
0	A  fake  quote  of  Vice  President  Leni  Robredo  suggesting  to  "inhale  cough  back"  to  prevent  the  spread  of  the  2019  novel  coronavirus.
1	Yesterday  our  labs  processed  9257  tests.  Our  total  number  of  tests  completed  to  date  is  719320.​  ​  There  are  159  people  linked  to  the  community  cluster  at  the  Auckland  quarantine  facility.  This  includes  85  people  who  have  tested  positive  and  their  household  contacts.
1	#IndiaFightsCorona:  India  continues  to  report  high  number  of  recoveries.  Total  number  of  recovered  cases  more  than  37  lakh.  58%  daily  new  recoveries  come  from  5  States.  For  more  details:  https://t.co/JovkZcpSjm  #IndiaWillWin  @ICMRDELHI  https://t.co/7dgRZWzj9H
1	Prime  Minister  Boris  Johnson  says  there  is  not  enough  capacity  to  meet  testing  demands  currently  in  the  UK.  He  promised  daily  testing  capacity  would  reach  500000  by  the  end  of  October.  @ashishskynews  has  the  latest  statistics  on  #COVID19  testing  👇  https://t.co/PAWq0DvuMY  https://t.co/rH3K6hGxdI
0	Nancy  Pelosi  said  "Congress  shall  not  vote  remotely  because  it  is  not  secure!"  while  also  saying  that  “Americans  should  all  vote  for  president  by  mail!”
1	This  Thursday  marks  six  months  since  WHO  declared  #COVID19  a  public  health  emergency  of  international  concern-@DrTedros  https://t.co/JvKC0PTett
0	Household  cures  for  Covid  19  à  la  Trump  https://t.co/Jzlaspy5Rz  #donaldtrump  #covid19  #medicines
1	#IndiaFightsCorona:  The  number  of  recovered  patients  has  outpaced  the  active  cases  (815538)  by  more  than  21.5  lakh.  The  recovered  patients  have  increased  to  more  than  3.6  times  the  active  cases  as  on  date:  Secretary  @MoHFW_INDIA  #StaySafe  #IndiaWillWin  @ICMRDELHI  https://t.co/0BlUPosJae
1	States  reported  almost  24k  new  cases.  The  7-day  average  has  now  risen  for  8  days  in  a  row.  The  regional  dynamics  are  driving  the  trend.  https://t.co/baEFoszStZ
1	Coronavirus:  Positive  COVID-19  tests  double  since  Test  and  Trace  launch  latest  figures  show  https://t.co/2EkYTjR2IM
0	Man  shouts  at  ducks  for  flouting  lockdown  rules  https://t.co/kCCJ0GHcIo  https://t.co/0L4JNllcOX
1	Our  daily  update  is  published.  States  reported  766k  tests  35k  cases  and  821  COVID-19  deaths.  https://t.co/oYKovA3ZD1
1	#IndiaFightsCorona  Focused  and  effective  efforts  of  containment  testing  isolation  and  treatment  have  resulted  in  increasing  percentage  recovery  rates  and  steadily  falling  percentage  active  cases.  https://t.co/GWHeeWBb9s
0	A  claim  that  neem  leaves  can  cure  the  novel  coronavirus  and  relieve  its  symptoms  has  been  shared  thousands  of  times  in  multiple  Facebook  posts.
1	Donors  must  go  deep  into  the  exceptional  funds  they  have  approved  to  address  #COVID19  in  all  its  dimensions.  Without  mobilization  of  these  exceptional  resources  the  amounts  I  mentioned  will  never  be  reached  &amp;  it  is  essential  that  they  are  reached.  -  @antonioguterres  https://t.co/11fcKxIMJS
1	“Maximum  suppression  of  this  virus  is  the  optimal  strategy.”  Professor  Devi  Sridhar  explains  why  she  believes  herd  immunity  is  not  an  “appropriate  way  forward”  in  tackling  #COVID19.  Get  more  on  the  latest  restrictions:  https://t.co/vldZFRNEAj  https://t.co/L96aOQQB3x
0	Coronavirus  lives  for  12  hours  on  metal  surfaces.
1	RT  @PIB_India:  Highlights  of  the  week🔽  ✅More  than  3.6  crore  tests  conducted  ✅Over  24  lakh  recoveries  ✅Recovery  rate  more  than  75%  ✅Active…
1	Our  daily  update  is  published.  Both  tests  completed  (758k)  and  new  cases  (65K)  were  near  all-time  highs.  States  reported  855  deaths  in  line  with  the  higher  level  we  saw  last  week.  https://t.co/4T8GveVpMH
0	Video  of  President  Donald  Trump  announcing  that  Roche  Medical  Company  will  launch  the  vaccine  for  COVID-19  next  Sunday.
1	Italy's  #coronavirus  tracing  app  had  2.2  million  downloads  in  10  days.  https://t.co/hfk5TDJ9tQ  https://t.co/bB1z73i6G4
1	Over  170  countries  are  engaged  in  the  new  #COVID19  Vaccine  Facility  and  10  candidate  vaccines  are  under  evaluation  -  9  of  them  in  clinical  trials  giving  the  largest  and  most  diverse  COVID-19  vaccine  portfolio  in  the  world.  👉  https://t.co/fXHNTOKmNp  https://t.co/Hrm84ewuUF
1	It's  important  to  recognize  that  death  data  lags  in  some  cases  more  than  10  days.  And  given  how  long  COVID-19  takes  to  kill  people  these  low  death  numbers  are  probably  a  reflection  of  the  infections  that  occurred  3-4-5  weeks  ago  (i.e.  mid-to-late  April).
0	Kindly  request  you  not  to  come  out  of  your  house  after  10  pm  tonight  till  tomorrow  5  am?.  As  BBMP  will  be  spraying  medicine  in  the  air  in  order  to  kill  the  COVID-19!!  Share  this  information  to  all  your  friends,  relatives  and  family  members  who  are  residing  in  Bangalore.  Thank  you!  From  BBMP
1	For  the  record  we  compile  current  hospitalizations  for  48  states  and  DC  now.  There  are  variations  in  how  states  count  their  COVID-19  patients.  Because  these  numbers  measure  strain  on  the  hospital  system  we  record  both  confirmed  and  suspected  COVID-19  hospitalizations.
